縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
64000,高雄市,64000140,大寮區,64000140-015,會結里,114.86,2.46,302.26,36.01,12.8,23.21,181.33,110Y06M
64000,高雄市,64000140,大寮區,64000140-016,會社里,105,2.32,6967.03,35.97,13.92,22.05,158.37,110Y06M
64000,高雄市,64000140,大寮區,64000140-017,山頂里,97.82,2.61,6936.15,31.34,12.57,18.78,149.45,110Y06M
64000,高雄市,64000140,大寮區,64000140-018,忠義里,93.33,2,2084.63,42.51,5.9,36.61,620.83,110Y06M
64000,高雄市,64000140,大寮區,64000140-019,永芳里,101.67,2.64,4487.24,35.37,14.49,20.88,144.11,110Y06M
64000,高雄市,64000140,大寮區,64000140-020,義和里,110.69,2.45,889.07,42.27,11.97,30.3,253.11,110Y06M
64000,高雄市,64000140,大寮區,64000140-021,溪寮里,111.02,2.73,429.1,35.54,11.98,23.56,196.75,110Y06M
64000,高雄市,64000140,大寮區,64000140-022,江山里,101.32,2.64,1177.05,35.83,14.84,20.99,141.45,110Y06M
64000,高雄市,64000140,大寮區,64000140-023,昭明里,113.39,2.34,2717.29,32.8,11.61,21.19,182.47,110Y06M
64000,高雄市,64000140,大寮區,64000140-024,光武里,114.55,1.84,128.59,37.21,1.16,36.05,3100,110Y06M
64000,高雄市,64000140,大寮區,64000140-025,中興里,95.44,2.38,8552.49,31.9,8.1,23.8,294,110Y06M
64000,高雄市,64000150,大樹區,64000150-001,竹寮里,103.59,2.89,828.68,34.03,12.83,21.2,165.19,110Y06M
64000,高雄市,64000150,大樹區,64000150-002,九曲里,98.29,2.69,2152.74,32.97,14.76,18.21,123.35,110Y06M
64000,高雄市,64000150,大樹區,64000150-003,久堂里,96.49,2.77,2563.14,40.2,12.24,27.96,228.33,110Y06M
64000,高雄市,64000150,大樹區,64000150-004,水安里,110.36,2.94,1472.75,38.57,12.33,26.24,212.88,110Y06M
64000,高雄市,64000150,大樹區,64000150-005,水寮里,112.05,3.22,2640.21,43.65,13.32,30.33,227.66,110Y06M
64000,高雄市,64000150,大樹區,64000150-006,檨腳里,103.97,2.95,1033.59,40.35,13.88,26.47,190.79,110Y06M
64000,高雄市,64000150,大樹區,64000150-007,興山里,116.09,3.2,717.75,41.92,16.15,25.77,159.56,110Y06M
64000,高雄市,64000150,大樹區,64000150-008,和山里,108.21,3.58,226.48,36.89,9.16,27.73,302.74,110Y06M
64000,高雄市,64000150,大樹區,64000150-009,姑山里,112.45,3.11,394.75,42.95,10.77,32.18,298.77,110Y06M
64000,高雄市,64000150,大樹區,64000150-010,大坑里,110.51,3.06,579.17,40.22,14.67,25.55,174.14,110Y06M
64000,高雄市,64000150,大樹區,64000150-011,井腳里,113.79,3.25,949.29,39.89,12.65,27.24,215.29,110Y06M
64000,高雄市,64000150,大樹區,64000150-012,小坪里,111.91,3.03,582.21,39.24,12.95,26.28,202.88,110Y06M
64000,高雄市,64000150,大樹區,64000150-013,龍目里,121.18,3.18,708.38,36.1,10.52,25.57,243.05,110Y06M
64000,高雄市,64000150,大樹區,64000150-014,大樹里,114.96,3.02,876.09,39.72,14.29,25.43,177.89,110Y06M
64000,高雄市,64000150,大樹區,64000150-015,三和里,106.06,2.67,132.88,44.34,12.08,32.26,267.02,110Y06M
64000,高雄市,64000150,大樹區,64000150-016,溪埔里,111.6,3.06,682.79,45,14.92,30.08,201.65,110Y06M
64000,高雄市,64000150,大樹區,64000150-017,興田里,72.83,3.91,179.54,38.1,8.87,29.23,329.55,110Y06M
64000,高雄市,64000150,大樹區,64000150-018,統嶺里,96.46,2.87,96.42,35.02,6.37,28.65,450,110Y06M
64000,高雄市,64000160,大社區,64000160-001,嘉誠里,107.89,2.47,105.14,41.66,12.28,29.38,239.33,110Y06M
64000,高雄市,64000160,大社區,64000160-002,保社里,102.29,2.41,920.06,26.86,9.65,17.21,178.26,110Y06M
64000,高雄市,64000160,大社區,64000160-003,大社里,103.09,2.43,3058.62,35.38,11.78,23.59,200.21,110Y06M
64000,高雄市,64000160,大社區,64000160-004,翠屏里,102.51,2.59,2075.59,36.04,12.01,24.03,200,110Y06M
64000,高雄市,64000160,大社區,64000160-005,三奶里,104.61,2.54,2089.53,37.57,12.72,24.85,195.41,110Y06M
64000,高雄市,64000160,大社區,64000160-006,觀音里,103.33,2.69,7752.81,34.91,13.74,21.16,154.02,110Y06M
64000,高雄市,64000160,大社區,64000160-007,神農里,100.89,2.56,3012.14,32.4,12.96,19.45,150.09,110Y06M
64000,高雄市,64000160,大社區,64000160-008,中里里,107.18,2.69,1407.96,34.62,11.87,22.74,191.51,110Y06M
64000,高雄市,64000160,大社區,64000160-009,保安里,99.67,2.69,1722.68,36.71,14.58,22.12,151.7,110Y06M
64000,高雄市,64000170,仁武區,64000170-001,大灣里,103.04,2.22,6064.21,28.71,13.65,15.06,110.39,110Y06M
64000,高雄市,64000170,仁武區,64000170-002,灣內里,100.08,2.57,6267.02,33.9,19.49,14.42,73.98,110Y06M
64000,高雄市,64000170,仁武區,64000170-003,考潭里,106.38,2.52,1095.29,41.76,12.33,29.43,238.67,110Y06M
64000,高雄市,64000170,仁武區,64000170-004,烏林里,97.35,3.19,748.35,39.48,16.55,22.92,138.49,110Y06M
64000,高雄市,64000170,仁武區,64000170-005,仁福里,103.21,2.58,90.49,34.51,8.63,25.88,300,110Y06M
64000,高雄市,64000170,仁武區,64000170-006,仁武里,109.5,2.41,3957.29,38.69,16.26,22.44,138,110Y06M
64000,高雄市,64000170,仁武區,64000170-007,文武里,102.81,2.71,3560.43,37.26,19.15,18.12,94.61,110Y06M
64000,高雄市,64000170,仁武區,64000170-008,竹後里,102.15,2.22,1270.15,37.78,10.67,27.1,253.97,110Y06M
64000,高雄市,64000170,仁武區,64000170-009,八卦里,99.91,2.36,8628.85,27.89,14.39,13.5,93.81,110Y06M
64000,高雄市,64000170,仁武區,64000170-010,高楠里,94.18,2.2,1528.8,38.11,16.51,21.6,130.85,110Y06M
64000,高雄市,64000170,仁武區,64000170-011,後安里,108.6,2.41,2107.53,39.88,17.01,22.87,134.44,110Y06M
64000,高雄市,64000170,仁武區,64000170-012,中華里,114.53,2.03,3904.48,32.01,8.49,23.52,276.99,110Y06M
64000,高雄市,64000170,仁武區,64000170-013,五和里,102.79,2.5,3775.83,29.57,15.85,13.72,86.6,110Y06M
64000,高雄市,64000170,仁武區,64000170-014,仁和里,103.52,2.73,10443.25,34.69,17.46,17.23,98.66,110Y06M
64000,高雄市,64000170,仁武區,64000170-015,赤山里,100.87,2.61,7659.39,32.03,18.09,13.94,77.09,110Y06M
64000,高雄市,64000170,仁武區,64000170-016,仁慈里,96.74,2.49,5586.37,38.06,14.18,23.88,168.46,110Y06M
64000,高雄市,64000180,鳥松區,64000180-001,鳥松里,99.03,2.08,1547.66,33.19,11.19,21.99,196.44,110Y06M
64000,高雄市,64000180,鳥松區,64000180-002,夢裡里,102.52,2.13,1268.5,34.51,10.26,24.26,236.45,110Y06M
64000,高雄市,64000180,鳥松區,64000180-003,大華里,97.25,2.34,5062.67,42.4,12.77,29.63,231.96,110Y06M
64000,高雄市,64000180,鳥松區,64000180-004,埔里,110.07,2.64,1229,37.6,11.57,26.04,225.07,110Y06M
64000,高雄市,64000180,鳥松區,64000180-005,仁美里,108.21,2.55,1789.35,38.66,11.53,27.14,235.42,110Y06M
64000,高雄市,64000180,鳥松區,64000180-006,大竹里,112.89,2.44,333.81,45.32,12.81,32.5,253.73,110Y06M
64000,高雄市,64000180,鳥松區,64000180-007,華美里,99.46,2.7,3792.64,38.93,14.2,24.73,174.12,110Y06M
64000,高雄市,64000190,岡山區,64000190-001,平安里,96.64,2.41,10098.35,55.96,16.5,39.47,239.23,110Y06M
64000,高雄市,64000190,岡山區,64000190-002,岡山里,102.11,2.48,4841.58,41.53,18.01,23.51,130.55,110Y06M
64000,高雄市,64000190,岡山區,64000190-003,壽天里,91.48,2.69,6173.49,52.34,26.99,25.34,93.9,110Y06M
64000,高雄市,64000190,岡山區,64000190-004,維仁里,99.47,2.59,8935.16,51.87,16.93,34.93,206.3,110Y06M
64000,高雄市,64000190,岡山區,64000190-005,後紅里,92.21,2.61,13326.64,30.53,14.66,15.87,108.24,110Y06M
64000,高雄市,64000190,岡山區,64000190-006,大遼里,114.52,2.84,743.05,40.36,12.76,27.6,216.31,110Y06M
64000,高雄市,64000190,岡山區,64000190-007,忠孝里,91.41,2.35,18132.48,58.02,22.81,35.21,154.4,110Y06M
64000,高雄市,64000190,岡山區,64000190-008,和平里,101.16,2.66,1454.32,42.04,18.37,23.67,128.89,110Y06M
64000,高雄市,64000190,岡山區,64000190-009,前峰里,93.09,2.74,5926.87,40.34,15.45,24.89,161.16,110Y06M
64000,高雄市,64000190,岡山區,64000190-010,劉厝里,106.15,2.75,1786.63,41.6,13.9,27.7,199.37,110Y06M
64000,高雄市,64000190,岡山區,64000190-011,協和里,91.98,3.05,2161.04,35.02,15.83,19.19,121.18,110Y06M
64000,高雄市,64000190,岡山區,64000190-012,後協里,97.64,2.69,4165.19,36.68,14.82,21.86,147.47,110Y06M
64000,高雄市,64000190,岡山區,64000190-013,信義里,96.19,2.48,2203.86,42.94,14.37,28.57,198.9,110Y06M
64000,高雄市,64000190,岡山區,64000190-014,潭底里,116.46,2.67,494.78,39.33,13.96,25.36,181.61,110Y06M
64000,高雄市,64000190,岡山區,64000190-015,三和里,101.42,2.72,215.93,41.77,13.59,28.18,207.37,110Y06M
64000,高雄市,64000190,岡山區,64000190-016,仁壽里,96.17,2.59,11002.47,43.29,13,30.29,233.04,110Y06M
64000,高雄市,64000190,岡山區,64000190-017,碧紅里,103.18,2.59,6486.93,36.84,15.5,21.34,137.67,110Y06M
64000,高雄市,64000190,岡山區,64000190-018,程香里,98.44,2.78,3309.25,32.98,15.32,17.66,115.29,110Y06M
64000,高雄市,64000190,岡山區,64000190-019,竹圍里,93.86,2.96,4678.52,38.49,25.28,13.21,52.28,110Y06M
64000,高雄市,64000190,岡山區,64000190-020,台上里,92.91,2.95,6726.99,38.78,24.61,14.17,57.57,110Y06M
64000,高雄市,64000190,岡山區,64000190-021,灣裡里,98.48,3.09,1291.44,35.39,16.72,18.67,111.68,110Y06M
64000,高雄市,64000190,岡山區,64000190-022,白米里,101.41,2.72,984.9,32.6,15.11,17.49,115.77,110Y06M
64000,高雄市,64000190,岡山區,64000190-023,石潭里,100.37,2.84,4159.34,35.71,14.26,21.45,150.44,110Y06M
64000,高雄市,64000190,岡山區,64000190-024,福興里,104.44,2.75,2610.93,39.14,13.24,25.9,195.61,110Y06M
64000,高雄市,64000190,岡山區,64000190-025,本洲里,102.04,2.58,411.83,38.9,15.24,23.67,155.3,110Y06M
64000,高雄市,64000190,岡山區,64000190-026,嘉興里,104.99,2.68,965.24,39.94,13.19,26.75,202.78,110Y06M
64000,高雄市,64000190,岡山區,64000190-027,嘉峰里,107.19,3.01,1002.87,37.56,14.04,23.52,167.48,110Y06M
64000,高雄市,64000190,岡山區,64000190-028,華崗里,106.29,2.71,616.72,38.53,14.43,24.1,167.02,110Y06M
64000,高雄市,64000190,岡山區,64000190-029,大莊里,110.66,2.75,356.87,46.42,21.23,25.19,118.6,110Y06M
64000,高雄市,64000190,岡山區,64000190-030,協榮里,96.01,2.5,5261.96,39.15,12.03,27.12,225.49,110Y06M
64000,高雄市,64000190,岡山區,64000190-031,為隨里,114.76,2.98,515.38,44.92,22.37,22.56,100.84,110Y06M
64000,高雄市,64000190,岡山區,64000190-032,壽峰里,94.61,2.8,8222.24,43.76,20.76,23,110.74,110Y06M
64000,高雄市,64000190,岡山區,64000190-033,仁義里,91.67,2.19,13299.31,74.29,19.3,54.99,284.91,110Y06M
64000,高雄市,64000200,橋頭區,64000200-001,橋頭里,97.41,2.47,3087.29,44.98,16.82,28.16,167.49,110Y06M
64000,高雄市,64000200,橋頭區,64000200-002,橋南里,102.66,2.37,475.4,59.27,16.58,42.69,257.48,110Y06M
64000,高雄市,64000200,橋頭區,64000200-003,仕隆里,102.65,2.63,7998.23,45.96,13.4,32.57,243.1,110Y06M
64000,高雄市,64000200,橋頭區,64000200-004,仕豐里,98.48,2.61,9398.33,39.92,15.24,24.67,161.89,110Y06M
64000,高雄市,64000200,橋頭區,64000200-005,芋寮里,109.86,2.84,691.23,40.71,11.02,29.7,269.52,110Y06M
64000,高雄市,64000200,橋頭區,64000200-006,東林里,99.62,2.97,2600.15,41.66,14.44,27.22,188.52,110Y06M
64000,高雄市,64000200,橋頭區,64000200-007,西林里,103.94,2.8,1988.84,51.02,12.93,38.1,294.74,110Y06M
64000,高雄市,64000200,橋頭區,64000200-008,白樹里,94.32,2.65,6039.42,39.23,18.19,21.04,115.64,110Y06M
64000,高雄市,64000200,橋頭區,64000200-009,筆秀里,109.59,2.91,675.28,38.6,12.68,25.92,204.43,110Y06M
64000,高雄市,64000200,橋頭區,64000200-010,新莊里,96.29,1.99,1247.57,29.39,16.08,13.32,82.82,110Y06M
64000,高雄市,64000200,橋頭區,64000200-011,甲北里,107.25,2.59,2663.65,40.34,11.02,29.32,265.93,110Y06M
64000,高雄市,64000200,橋頭區,64000200-012,甲南里,108.37,2.62,2507.65,37.21,10.26,26.95,262.69,110Y06M
64000,高雄市,64000200,橋頭區,64000200-013,頂鹽里,105.04,2.42,395.47,26.83,4.81,22.01,457.41,110Y06M
64000,高雄市,64000200,橋頭區,64000200-014,中崎里,117.93,2.66,294.28,39.77,9.55,30.21,316.33,110Y06M
64000,高雄市,64000200,橋頭區,64000200-015,仕和里,98.15,2.77,6601.13,41.33,14.45,26.88,185.95,110Y06M
64000,高雄市,64000200,橋頭區,64000200-016,德松里,107.17,2.72,7638.42,44.63,22.72,21.9,96.39,110Y06M
64000,高雄市,64000200,橋頭區,64000200-017,三德里,97.4,2.98,1433.15,46.15,18.91,27.24,144.07,110Y06M
64000,高雄市,64000210,燕巢區,64000210-001,尖山里,105.56,2.69,118.76,46.16,10.79,35.37,327.78,110Y06M
64000,高雄市,64000210,燕巢區,64000210-002,瓊林里,112.85,2.77,477.9,37.57,13.41,24.16,180.09,110Y06M
64000,高雄市,64000210,燕巢區,64000210-003,安招里,121.47,2.95,953.5,44.84,13.08,31.76,242.82,110Y06M
64000,高雄市,64000210,燕巢區,64000210-004,角宿里,109.19,2.74,326.72,32.94,11.68,21.26,181.95,110Y06M
64000,高雄市,64000210,燕巢區,64000210-005,鳳雄里,107.06,2.58,607.36,36.45,9.2,27.25,296.2,110Y06M
64000,高雄市,64000210,燕巢區,64000210-006,金山里,118.41,2.52,108.43,41.85,11.41,30.43,266.67,110Y06M
64000,高雄市,64000210,燕巢區,64000210-007,東燕里,101.43,3.2,598.73,37.26,13.62,23.64,173.58,110Y06M
64000,高雄市,64000210,燕巢區,64000210-008,南燕里,109.38,2.53,2155.91,35.19,14.14,21.05,148.82,110Y06M
64000,高雄市,64000210,燕巢區,64000210-009,西燕里,106.2,2.82,1125.72,38.67,13.93,24.74,177.6,110Y06M
64000,高雄市,64000210,燕巢區,64000210-010,橫山里,135.15,2.38,348.32,36.17,8.83,27.34,309.7,110Y06M
64000,高雄市,64000210,燕巢區,64000210-011,深水里,103.73,2.67,185.06,41.43,11.53,29.89,259.17,110Y06M
64000,高雄市,64000220,田寮區,64000220-001,鹿埔里,135.8,2.43,62.92,41.48,8.52,32.96,386.96,110Y06M
64000,高雄市,64000220,田寮區,64000220-002,南安里,138.05,2.12,62.02,55.27,5.19,50.07,963.89,110Y06M
64000,高雄市,64000220,田寮區,64000220-003,大同里,125,2.1,70.13,47.15,6.08,41.06,675,110Y06M
64000,高雄市,64000220,田寮區,64000220-004,田寮里,117.44,1.93,30.68,55.19,3.32,51.87,1562.5,110Y06M
64000,高雄市,64000220,田寮區,64000220-005,七星里,113.75,1.65,66.27,63.68,4.21,59.47,1412.5,110Y06M
64000,高雄市,64000220,田寮區,64000220-006,崇德里,117.45,2.73,325.44,52.54,12.99,39.55,304.6,110Y06M
64000,高雄市,64000220,田寮區,64000220-007,西德里,120.98,2.42,87.72,51.51,9.41,42.1,447.17,110Y06M
64000,高雄市,64000220,田寮區,64000220-008,三和里,141.61,1.95,60.34,57.89,10.53,47.37,450,110Y06M
64000,高雄市,64000220,田寮區,64000220-009,古亭里,136.32,2.09,44.49,62.65,9.26,53.4,576.67,110Y06M
64000,高雄市,64000220,田寮區,64000220-010,新興里,112.75,2.36,153.65,49.88,8.98,40.9,455.26,110Y06M
64000,高雄市,64000230,阿蓮區,64000230-001,石安里,102.23,2.93,609.43,36.27,11.62,24.65,212.1,110Y06M
64000,高雄市,64000230,阿蓮區,64000230-002,中路里,104.84,3.15,514.72,44.59,14.48,30.11,207.86,110Y06M
64000,高雄市,64000230,阿蓮區,64000230-003,山里,109.3,2.8,355.34,42.3,14.98,27.32,182.31,110Y06M
64000,高雄市,64000230,阿蓮區,64000230-004,港後里,101.64,3.1,460.03,38.38,16.89,21.49,127.24,110Y06M
64000,高雄市,64000230,阿蓮區,64000230-005,崗山里,96.76,2.97,239.29,42.14,10.87,31.27,287.69,110Y06M
64000,高雄市,64000230,阿蓮區,64000230-006,阿蓮里,98.87,2.98,2752.53,38.19,17.56,20.63,117.53,110Y06M
64000,高雄市,64000230,阿蓮區,64000230-007,清蓮里,100.26,3.01,9657.89,40.43,16.95,23.48,138.54,110Y06M
64000,高雄市,64000230,阿蓮區,64000230-008,和蓮里,99.26,3.07,3795.95,38.88,15.82,23.06,145.75,110Y06M
64000,高雄市,64000230,阿蓮區,64000230-009,青旗里,104.77,2.86,987.7,36.46,13.5,22.96,170.11,110Y06M
64000,高雄市,64000230,阿蓮區,64000230-010,復安里,102.21,3.01,372.04,36.87,10.37,26.49,255.4,110Y06M
64000,高雄市,64000230,阿蓮區,64000230-011,玉庫里,117.88,2.67,275.94,33.71,9.71,24,247.06,110Y06M
64000,高雄市,64000230,阿蓮區,64000230-012,南蓮里,99.71,2.93,2162.8,40.14,15.85,24.29,153.21,110Y06M
64000,高雄市,64000240,路竹區,64000240-001,竹滬里,97.97,3.18,1357.94,39.35,17.51,21.84,124.74,110Y06M
64000,高雄市,64000240,路竹區,64000240-002,頂寮里,102.08,3,643.12,45.2,17.27,27.93,161.73,110Y06M
64000,高雄市,64000240,路竹區,64000240-003,新達里,109.25,3.09,715.92,41.76,15.67,26.09,166.45,110Y06M
64000,高雄市,64000240,路竹區,64000240-004,後鄉里,104.06,3.23,393.93,43.2,19.08,24.12,126.44,110Y06M
64000,高雄市,64000240,路竹區,64000240-005,北嶺里,101.27,2.93,358.87,38.42,14.88,23.54,158.17,110Y06M
64000,高雄市,64000240,路竹區,64000240-006,社西里,104.53,2.61,2594.32,39.78,12.98,26.8,206.38,110Y06M
64000,高雄市,64000240,路竹區,64000240-007,甲北里,105.35,3.15,550.46,43.04,16.89,26.15,154.83,110Y06M
64000,高雄市,64000240,路竹區,64000240-008,甲南里,110.06,3.18,1350.46,43.68,15.78,27.9,176.78,110Y06M
64000,高雄市,64000240,路竹區,64000240-009,下坑里,110.1,3.22,732.17,40.13,15.85,24.28,153.18,110Y06M
64000,高雄市,64000240,路竹區,64000240-010,竹園里,114.95,3.1,395.79,34.77,10.37,24.4,235.26,110Y06M
64000,高雄市,64000240,路竹區,64000240-011,竹東里,100,2.94,10484.66,49.76,26.69,23.07,86.45,110Y06M
64000,高雄市,64000240,路竹區,64000240-012,竹西里,101.64,3.06,2224.04,49.59,24.49,25.1,102.48,110Y06M
64000,高雄市,64000240,路竹區,64000240-013,文北里,99.08,3.1,2585.42,46.84,23.2,23.64,101.9,110Y06M
64000,高雄市,64000240,路竹區,64000240-014,文南里,101.45,3.18,1225.59,54.13,25.61,28.52,111.36,110Y06M
64000,高雄市,64000240,路竹區,64000240-015,三爺里,99.79,2.9,300.52,44.84,14.35,30.49,212.5,110Y06M
64000,高雄市,64000240,路竹區,64000240-016,鴨寮里,103.79,2.93,1023.05,41.52,20.82,20.7,99.41,110Y06M
64000,高雄市,64000240,路竹區,64000240-017,社東里,104.33,2.72,441.99,40.12,12.53,27.59,220.23,110Y06M
64000,高雄市,64000240,路竹區,64000240-018,社中里,107.27,2.65,9129.89,44.99,10.94,34.05,311.27,110Y06M
64000,高雄市,64000240,路竹區,64000240-019,竹南里,96.93,2.68,1417.39,55.28,24.14,31.13,128.94,110Y06M
64000,高雄市,64000240,路竹區,64000240-020,社南里,99.38,2.66,4436.74,30.19,11.4,18.79,164.81,110Y06M
64000,高雄市,64000250,湖內區,64000250-001,海山里,108.98,2.75,382.77,43.71,11.4,32.3,283.33,110Y06M
64000,高雄市,64000250,湖內區,64000250-002,劉家里,109.11,2.67,826.34,42.01,9.92,32.09,323.38,110Y06M
64000,高雄市,64000250,湖內區,64000250-003,太爺里,113.79,2.49,719.31,46.62,13.18,33.45,253.85,110Y06M
64000,高雄市,64000250,湖內區,64000250-004,公里,103.79,2.81,3112.51,36.56,17.09,19.47,113.94,110Y06M
64000,高雄市,64000250,湖內區,64000250-005,葉厝里,103.23,2.85,8756.52,38.35,18.38,19.96,108.61,110Y06M
64000,高雄市,64000250,湖內區,64000250-006,大湖里,100.38,2.65,1577.13,35.86,14.94,20.92,140.09,110Y06M
64000,高雄市,64000250,湖內區,64000250-007,田尾里,103.76,2.61,774.78,42.84,13.19,29.65,224.76,110Y06M
64000,高雄市,64000250,湖內區,64000250-008,湖內里,103.77,2.76,1605.35,31.01,14.47,16.54,114.26,110Y06M
64000,高雄市,64000250,湖內區,64000250-009,海埔里,103.72,2.84,1288.1,39.86,12.48,27.38,219.32,110Y06M
64000,高雄市,64000250,湖內區,64000250-010,文賢里,104.81,2.67,2642.64,41.43,13.5,27.93,206.92,110Y06M
64000,高雄市,64000250,湖內區,64000250-011,中賢里,105.41,2.54,1075.09,37.51,12.49,25.03,200.45,110Y06M
64000,高雄市,64000250,湖內區,64000250-012,逸賢里,112.3,2.56,1142.34,36.6,12.34,24.26,196.58,110Y06M
64000,高雄市,64000250,湖內區,64000250-013,忠興里,108.42,2.62,598.35,41.18,10.16,31.02,305.26,110Y06M
64000,高雄市,64000250,湖內區,64000250-014,湖東里,92.84,2.35,2820.44,30.74,12.23,18.51,151.37,110Y06M
64000,高雄市,64000260,茄萣區,64000260-001,福德里,107.63,2.78,2866.99,40.72,10.08,30.64,303.95,110Y06M
64000,高雄市,64000260,茄萣區,64000260-002,萬福里,107.02,2.55,2180.01,41.42,12.5,28.92,231.4,110Y06M
64000,高雄市,64000260,茄萣區,64000260-003,白雲里,104.4,2.62,1810.41,38.1,12.18,25.92,212.79,110Y06M
64000,高雄市,64000260,茄萣區,64000260-004,嘉賜里,100.81,3.06,4702.61,37.59,16.78,20.8,123.95,110Y06M
64000,高雄市,64000260,茄萣區,64000260-005,嘉安里,102.42,3.22,10256.94,37.34,16.54,20.8,125.79,110Y06M
64000,高雄市,64000260,茄萣區,64000260-006,嘉定里,117.92,2.58,12980.77,44.42,9.5,34.92,367.5,110Y06M
64000,高雄市,64000260,茄萣區,64000260-007,保定里,104.75,2.84,4922.87,39.39,12.48,26.91,215.61,110Y06M
64000,高雄市,64000260,茄萣區,64000260-008,光定里,115.85,2.62,5039.9,41.77,8.86,32.91,371.43,110Y06M
64000,高雄市,64000260,茄萣區,64000260-009,大定里,122.86,2.71,1594.71,42.51,9.87,32.64,330.86,110Y06M
64000,高雄市,64000260,茄萣區,64000260-010,吉定里,100.81,2.75,1585.1,42.32,11.93,30.39,254.81,110Y06M
64000,高雄市,64000260,茄萣區,64000260-011,嘉樂里,101.46,3.25,12142.96,39.83,13.42,26.42,196.89,110Y06M
64000,高雄市,64000260,茄萣區,64000260-012,嘉泰里,93,2.76,16471.29,40.35,12.14,28.21,232.38,110Y06M
64000,高雄市,64000260,茄萣區,64000260-013,嘉福里,110.92,2.65,17603.8,36.79,10.37,26.42,254.88,110Y06M
64000,高雄市,64000260,茄萣區,64000260-014,和協里,103.83,2.85,10228.05,43.21,11.9,31.31,263.21,110Y06M
64000,高雄市,64000260,茄萣區,64000260-015,崎漏里,104.03,2.54,472.2,35.02,14.09,20.93,148.5,110Y06M
64000,高雄市,64000270,永安區,64000270-001,永安里,101.58,2.36,962.1,38.68,12.84,25.84,201.21,110Y06M
64000,高雄市,64000270,永安區,64000270-002,永華里,106.23,2.2,696.06,35.32,11.46,23.86,208.19,110Y06M
64000,高雄市,64000270,永安區,64000270-003,新港里,98.43,2.35,485.92,32.05,9.8,22.25,227.13,110Y06M
64000,高雄市,64000270,永安區,64000270-004,鹽田里,107.69,2.13,78.09,45.95,15.54,30.41,195.65,110Y06M
64000,高雄市,64000270,永安區,64000270-005,保寧里,103.69,2.38,667.26,28.68,12.41,16.28,131.21,110Y06M
64000,高雄市,64000270,永安區,64000270-006,維新里,96.26,2.49,600.12,34,15.37,18.64,121.29,110Y06M
64000,高雄市,64000280,彌陀區,64000280-001,光和里,101.21,2.84,580.42,36.46,17.87,18.6,104.08,110Y06M
64000,高雄市,64000280,彌陀區,64000280-002,彌靖里,93.11,2.73,3909.68,44.09,15.43,28.66,185.71,110Y06M
64000,高雄市,64000280,彌陀區,64000280-003,彌仁里,105.1,2.46,4940.23,48.52,13.55,34.98,258.18,110Y06M
64000,高雄市,64000280,彌陀區,64000280-004,彌壽里,95.5,2.71,10695.4,47.06,13.01,34.05,261.64,110Y06M
64000,高雄市,64000280,彌陀區,64000280-005,彌陀里,103.54,2.9,2134.33,43.34,16.89,26.44,156.54,110Y06M
64000,高雄市,64000280,彌陀區,64000280-006,舊港里,114.68,2.6,757.55,34.63,11.95,22.68,189.81,110Y06M
64000,高雄市,64000280,彌陀區,64000280-007,文安里,111.36,2.49,2888.92,38.84,11.63,27.21,233.96,110Y06M
64000,高雄市,64000280,彌陀區,64000280-008,鹽埕里,111.33,2.74,1823.02,37.18,14.11,23.07,163.56,110Y06M
64000,高雄市,64000280,彌陀區,64000280-009,過港里,105.19,2.63,2600.97,40.77,15.17,25.59,168.7,110Y06M
64000,高雄市,64000280,彌陀區,64000280-010,海尾里,108.62,2.71,497.15,36.7,12.18,24.52,201.22,110Y06M
64000,高雄市,64000280,彌陀區,64000280-011,漯底里,98.52,2.99,868.52,36.67,15.53,21.14,136.18,110Y06M
64000,高雄市,64000280,彌陀區,64000280-012,南寮里,103.49,3.05,1064.37,36.43,13.51,22.92,169.62,110Y06M
64000,高雄市,64000290,梓官區,64000290-001,梓信里,110.99,2.64,1657.38,38.76,14.45,24.31,168.25,110Y06M
64000,高雄市,64000290,梓官區,64000290-002,梓義里,101.55,2.6,4005.3,40.26,15.17,25.09,165.35,110Y06M
64000,高雄市,64000290,梓官區,64000290-003,梓和里,95.9,2.82,5111.55,43.46,15.86,27.6,174.04,110Y06M
64000,高雄市,64000290,梓官區,64000290-004,梓平里,102.27,3.01,2017.78,39.75,19.33,20.42,105.67,110Y06M
64000,高雄市,64000290,梓官區,64000290-005,中崙里,97.1,2.76,1622.99,37.65,15.79,21.86,138.46,110Y06M
64000,高雄市,64000290,梓官區,64000290-006,赤崁里,110.01,2.65,1270.52,35.35,10.62,24.73,232.91,110Y06M
64000,高雄市,64000290,梓官區,64000290-007,禮蚵里,108.72,2.8,12097.5,35.06,9.51,25.55,268.75,110Y06M
64000,高雄市,64000290,梓官區,64000290-008,智蚵里,106.59,2.83,5437.31,34.12,11.46,22.67,197.83,110Y06M
64000,高雄市,64000290,梓官區,64000290-009,信蚵里,108.42,2.79,3487.07,29.98,11.63,18.35,157.81,110Y06M
64000,高雄市,64000290,梓官區,64000290-010,同安里,107.33,2.71,1080.44,40.8,14.18,26.62,187.72,110Y06M
