縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
65000,新北市,65000030,中和區,65000030-071,明德里,94.08,2.58,45290.61,47.98,18.58,29.41,158.3,111Y06M
65000,新北市,65000030,中和區,65000030-072,秀水里,92.09,2.38,45988.39,50.58,15.97,34.61,216.79,111Y06M
65000,新北市,65000030,中和區,65000030-073,德行里,89.03,2.35,62773.27,39.23,18.68,20.55,110,111Y06M
65000,新北市,65000030,中和區,65000030-074,宜安里,94.71,2.18,35371.08,42.52,10.87,31.65,291.1,111Y06M
65000,新北市,65000030,中和區,65000030-075,安順里,89.34,2.16,55988.14,42.34,10.56,31.78,300.96,111Y06M
65000,新北市,65000030,中和區,65000030-076,秀義里,97.21,2.44,47254.06,45.45,14.45,31.01,214.61,111Y06M
65000,新北市,65000030,中和區,65000030-077,秀士里,90.89,2.28,45953.95,42.42,11.56,30.85,266.83,111Y06M
65000,新北市,65000030,中和區,65000030-078,興南里,94.96,2.36,40756.81,44.8,11.87,32.93,277.46,111Y06M
65000,新北市,65000030,中和區,65000030-079,景本里,93.26,2.34,41099.21,45.29,11.7,33.59,287.2,111Y06M
65000,新北市,65000030,中和區,65000030-080,福南里,94.19,2.62,40477.5,36.06,11.88,24.18,203.62,111Y06M
65000,新北市,65000030,中和區,65000030-081,中興里,92.55,2.46,21855.78,39.28,19.26,20.02,103.91,111Y06M
65000,新北市,65000030,中和區,65000030-082,吉興里,82.19,2.25,59469.01,37.41,15.08,22.33,148.02,111Y06M
65000,新北市,65000030,中和區,65000030-083,中山里,92.19,2.52,67965.76,45.11,16.15,28.96,179.28,111Y06M
65000,新北市,65000030,中和區,65000030-084,碧河里,96.75,2.29,10410.93,35.71,15.51,20.2,130.2,111Y06M
65000,新北市,65000030,中和區,65000030-085,錦中里,94.57,2.64,7300.1,42.34,18.33,24.01,130.97,111Y06M
65000,新北市,65000030,中和區,65000030-086,錦盛里,98.09,2.63,17650.01,39.55,14.5,25.05,172.68,111Y06M
65000,新北市,65000030,中和區,65000030-087,民有里,96.48,2.41,28723.12,42.9,11.15,31.75,284.69,111Y06M
65000,新北市,65000030,中和區,65000030-088,員富里,99.89,2.45,18460.51,36.44,15.03,21.41,142.37,111Y06M
65000,新北市,65000030,中和區,65000030-089,嘉慶里,96.05,2.6,26120.1,36.82,13.26,23.57,177.78,111Y06M
65000,新北市,65000030,中和區,65000030-090,冠穗里,99.13,2.54,56586.53,40.98,11.78,29.2,247.96,111Y06M
65000,新北市,65000030,中和區,65000030-091,國華里,98.16,2.51,82663.22,37.88,15.05,22.83,151.72,111Y06M
65000,新北市,65000030,中和區,65000030-092,正南里,102.74,2.49,55752.44,42.77,12.35,30.42,246.26,111Y06M
65000,新北市,65000030,中和區,65000030-093,正行里,85.49,2.34,41267.2,37.87,16.11,21.76,135.09,111Y06M
65000,新北市,65000040,永和區,65000040-001,福林里,90.72,2.32,50384.01,51.18,17.21,33.97,197.31,111Y06M
65000,新北市,65000040,永和區,65000040-002,文化里,92.22,2.27,34589.83,46.68,13.92,32.76,235.27,111Y06M
65000,新北市,65000040,永和區,65000040-003,豫溪里,106.37,1.74,62344.11,47.91,9.57,38.34,400.66,111Y06M
65000,新北市,65000040,永和區,65000040-004,光明里,81.48,2.26,44523.36,50.47,16.51,33.96,205.71,111Y06M
65000,新北市,65000040,永和區,65000040-005,仁愛里,92.41,2.27,48951.31,41.65,11.01,30.64,278.26,111Y06M
65000,新北市,65000040,永和區,65000040-006,永貞里,88.47,2.33,42549.87,53.5,15.97,37.53,235,111Y06M
65000,新北市,65000040,永和區,65000040-007,永福里,90.9,2.41,56928.63,55.67,17.87,37.79,211.44,111Y06M
65000,新北市,65000040,永和區,65000040-008,民治里,79.9,2.33,40459.91,54.28,20.45,33.83,165.45,111Y06M
65000,新北市,65000040,永和區,65000040-009,永成里,95.39,2.29,26008.82,45.62,12.19,33.44,274.36,111Y06M
65000,新北市,65000040,永和區,65000040-010,忠義里,102.7,2.53,42346.56,40.98,11.09,29.89,269.49,111Y06M
65000,新北市,65000040,永和區,65000040-011,永元里,88.09,2.49,63507.64,53.05,20.8,32.24,154.98,111Y06M
65000,新北市,65000040,永和區,65000040-012,秀林里,93.24,2.47,51034.59,52.03,23.13,28.9,124.92,111Y06M
65000,新北市,65000040,永和區,65000040-013,保安里,90.82,2.41,28805.89,41.96,16.5,25.46,154.3,111Y06M
65000,新北市,65000040,永和區,65000040-014,中溪里,98.96,2.42,55897,41.63,14.32,27.31,190.67,111Y06M
65000,新北市,65000040,永和區,65000040-015,永安里,85.95,2.28,76220.64,43.63,15.99,27.64,172.93,111Y06M
65000,新北市,65000040,永和區,65000040-016,民族里,90.14,2.53,56097.47,54.03,22.28,31.74,142.48,111Y06M
65000,新北市,65000040,永和區,65000040-017,民權里,90.21,2.62,40823.13,52.39,22.24,30.15,135.55,111Y06M
65000,新北市,65000040,永和區,65000040-018,中興里,83.78,2.14,52606.69,51.8,16.23,35.58,219.22,111Y06M
65000,新北市,65000040,永和區,65000040-019,勵行里,86.15,2.11,30054.64,51.44,15.89,35.54,223.62,111Y06M
65000,新北市,65000040,永和區,65000040-020,秀朗里,95.8,2.49,47033.52,51.21,18.2,33.01,181.33,111Y06M
65000,新北市,65000040,永和區,65000040-021,秀成里,97.09,2.4,46615.24,51.14,15.88,35.26,222.07,111Y06M
65000,新北市,65000040,永和區,65000040-022,上溪里,85.64,2.05,38565.02,48.39,13.56,34.83,256.8,111Y06M
65000,新北市,65000040,永和區,65000040-023,竹林里,91.87,2.35,51303.33,52.14,16.93,35.21,208.02,111Y06M
65000,新北市,65000040,永和區,65000040-024,雙和里,82.72,2.3,54440.7,46.41,18.86,27.54,146.03,111Y06M
65000,新北市,65000040,永和區,65000040-025,安和里,85.94,2.18,49220.79,49.78,15.87,33.9,213.55,111Y06M
65000,新北市,65000040,永和區,65000040-026,水源里,91.06,2.39,48640.52,50.14,17.64,32.5,184.29,111Y06M
65000,新北市,65000040,永和區,65000040-027,協和里,92.8,2.27,42385.42,47.83,13.88,33.95,244.61,111Y06M
65000,新北市,65000040,永和區,65000040-028,河堤里,90.07,2.18,63218.07,43.47,16.01,27.46,171.58,111Y06M
65000,新北市,65000040,永和區,65000040-029,頂溪里,87.26,2.28,47979.3,51.86,15.69,36.17,230.52,111Y06M
65000,新北市,65000040,永和區,65000040-030,潭墘里,83.61,2.36,40338.33,46.55,18.03,28.52,158.12,111Y06M
65000,新北市,65000040,永和區,65000040-031,潭安里,91.3,2.38,61465.23,48.04,18.94,29.1,153.62,111Y06M
65000,新北市,65000040,永和區,65000040-032,大新里,82.49,2.14,54177.37,50.26,17.25,33.02,191.47,111Y06M
65000,新北市,65000040,永和區,65000040-033,保平里,91.19,2.43,58135.49,50.2,19.95,30.25,151.63,111Y06M
65000,新北市,65000040,永和區,65000040-034,民本里,89.24,2.54,71815.27,49.11,22.26,26.85,120.59,111Y06M
65000,新北市,65000040,永和區,65000040-035,民樂里,94.37,2.4,60669.76,51.4,19.23,32.17,167.24,111Y06M
65000,新北市,65000040,永和區,65000040-036,光復里,85.03,2.18,52955.9,51.03,15.52,35.5,228.74,111Y06M
65000,新北市,65000040,永和區,65000040-037,復興里,92.64,2.3,42823.13,53.29,15.29,38,248.51,111Y06M
65000,新北市,65000040,永和區,65000040-038,福和里,89.68,2.2,53857.51,48.82,16.46,32.36,196.59,111Y06M
65000,新北市,65000040,永和區,65000040-039,得和里,87.63,2.33,43134.79,51.3,17.67,33.63,190.39,111Y06M
65000,新北市,65000040,永和區,65000040-040,智光里,91.95,2.42,35152.16,51.92,19.34,32.58,168.5,111Y06M
65000,新北市,65000040,永和區,65000040-041,新生里,94.23,2.09,31997.28,41.23,14.39,26.84,186.46,111Y06M
65000,新北市,65000040,永和區,65000040-042,大同里,96.25,2.08,41119,39.55,12.38,27.16,219.35,111Y06M
65000,新北市,65000040,永和區,65000040-043,前溪里,86.67,2.15,42211.9,48.41,13.22,35.19,266.31,111Y06M
65000,新北市,65000040,永和區,65000040-044,和平里,89.69,2.36,44470.29,49.81,18.59,31.22,167.89,111Y06M
65000,新北市,65000040,永和區,65000040-045,新■里,97.89,2.2,37613.35,50.17,14.04,36.14,257.43,111Y06M
65000,新北市,65000040,永和區,65000040-046,下溪里,91.4,2.32,51863.67,39.99,15.37,24.63,160.24,111Y06M
65000,新北市,65000040,永和區,65000040-047,秀和里,89.02,2.41,28322.71,45.88,16.68,29.21,175.13,111Y06M
65000,新北市,65000040,永和區,65000040-048,河濱里,94.99,2.43,60373.51,48.28,17.92,30.36,169.43,111Y06M
65000,新北市,65000040,永和區,65000040-049,民生里,87.49,2.62,70995.61,54.92,23.26,31.66,136.11,111Y06M
65000,新北市,65000040,永和區,65000040-050,秀得里,91.45,2.55,63872.4,50.19,21.55,28.64,132.9,111Y06M
65000,新北市,65000040,永和區,65000040-051,上林里,92.89,2.32,39448.44,51.54,17.64,33.9,192.15,111Y06M
65000,新北市,65000040,永和區,65000040-052,網溪里,96.77,2.34,34857.8,45.9,14.12,31.78,225,111Y06M
65000,新北市,65000040,永和區,65000040-053,正興里,84.1,2.14,41776.99,50.85,13.39,37.46,279.89,111Y06M
65000,新北市,65000040,永和區,65000040-054,永興里,91.75,2.41,45290.7,54.78,18.38,36.4,198.09,111Y06M
65000,新北市,65000040,永和區,65000040-055,桂林里,93.13,2.43,60020.71,46.58,15.65,30.94,197.73,111Y06M
65000,新北市,65000040,永和區,65000040-056,店街里,81.26,2.2,63346.02,47.39,17.74,29.64,167.08,111Y06M
65000,新北市,65000040,永和區,65000040-057,信義里,83.11,2.08,46793.57,44.71,11.84,32.87,277.56,111Y06M
65000,新北市,65000040,永和區,65000040-058,後溪里,96.36,2.25,45595.27,48.17,13.64,34.53,253.07,111Y06M
65000,新北市,65000040,永和區,65000040-059,民富里,96.12,2.67,65719.98,51.95,23.32,28.63,122.75,111Y06M
65000,新北市,65000040,永和區,65000040-060,秀元里,88.86,2.51,59724.02,53.99,20.31,33.68,165.85,111Y06M
65000,新北市,65000040,永和區,65000040-061,永樂里,81.2,2.17,47379.11,42.02,15.71,26.31,167.44,111Y06M
65000,新北市,65000040,永和區,65000040-062,保順里,87.22,2.34,51120.29,33.93,16.74,17.18,102.64,111Y06M
65000,新北市,65000050,新莊區,65000050-001,海山里,93.83,2.53,43784.16,41.84,14.48,27.36,188.95,111Y06M
65000,新北市,65000050,新莊區,65000050-002,頭前里,94.29,2.16,14523.3,34.98,18.61,16.38,88.01,111Y06M
65000,新北市,65000050,新莊區,65000050-003,國泰里,99.56,2.7,6070.22,47.24,16.68,30.55,183.12,111Y06M
65000,新北市,65000050,新莊區,65000050-004,全安里,88.79,2.51,57263.06,43.68,16.53,27.15,164.24,111Y06M
65000,新北市,65000050,新莊區,65000050-005,福基里,96.52,2.2,6398.29,33.18,17.97,15.21,84.59,111Y06M
